Build ./bin/ssvnode
Build ./config/config.yaml
Build 
Command --config=./config/config.yaml --share-config=./config/share1.yaml
Running node on address: 84.110.33.146)
2022-09-08T14:44:25.009838Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "366b4bcca4b4331f1341029b5fe539cd1bba17524c548d853d068581b682dffa", "name": "mrjennn", "index": 464}
2022-09-08T14:44:25.009848Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "b0c978828cac2e48f1d683f2e656e7c9d7343bbc1b44036b63bdeedc44d17953", "name": "TeoViVi", "index": 465}
2022-09-08T14:44:25.009857Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "45e659bd6776ada2e203ac54af04f424fe083b9d9c12f91fa3543b498c001a91", "name": "binhan", "index": 466}
2022-09-08T14:44:25.009867Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "8a4a9942543d354f1cb4e8a40571bf7b0d65d08d4c38eae8414ae1474b96f668", "name": "Mjhmojthu", "index": 467}
2022-09-08T14:44:25.009878Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "a14fa462a139d62b86182bb3c12d5dbabef2a2d2a865ed0868bd74cbbdbd762c", "name": "Tinhdv", "index": 468}
2022-09-08T14:44:25.009889Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "f16c27f49310bc4d9fa81f427ce22f6e92f8a629c2bc9e0758d935525018460a", "name": "NdRunner", "index": 469}
2022-09-08T14:44:25.009900Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "ca0d218c41e7814a56f5b8793e46cb7feccfaa13164fcf5b2fcbbf90d55d7ae2", "name": "Chainblock", "index": 47}
2022-09-08T14:44:25.009910Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "c35aa6ae5d1b4e8e4f0d385ee987770ec1dacc84f0740aa38df054d909810dae", "name": "kapral", "index": 470}
2022-09-08T14:44:25.009920Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "68dedfd8075e0405350ef829e3a462faf72f5d494c0c1d39710058773ee81da2", "name": "Coindelta", "index": 471}
2022-09-08T14:44:25.009935Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "2e0f29034cde652368a3a67dccf4e41446840cd8fc0ce1088773f8d0bf967046", "name": "Jav1x", "index": 472}
2022-09-08T14:44:25.009950Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "12ce6af0f736dc316003a2fce5a400d7c3ae1f5ff39475fb5db17a28242cc5c3", "name": "tinnguyen", "index": 473}
2022-09-08T14:44:25.009961Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "4f003cd14e3741ebe5c9df48f0ab3b98cbb80cede5762e7f797b33cb90b8494b", "name": "OrangeBob", "index": 474}
2022-09-08T14:44:25.009972Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "9db053a842e15280985951f28dd9ce6ccc4abfe0ce2b9082590568dfbd1731b4", "name": "Guzel", "index": 475}
2022-09-08T14:44:25.009982Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "8ee110224e6dd834d996e541c9d98680b4a03c1ff83b2ffec6e1a5536ead42ad", "name": "Freytara", "index": 476}
2022-09-08T14:44:25.009993Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "8751b0846dab45c7534f0f89f4c189eeecd3d700907b21f5801a677a73ad2ccd", "name": "AspiringWhalesClub", "index": 477}
2022-09-08T14:44:25.010003Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "12d2a7685d65ce5e3d8e9557fe9dfb606dafc5d2b53e32fcd133d857bf3cc597", "name": "AdiosAmigo", "index": 478}
2022-09-08T14:44:25.010013Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "dcb26ab8df6111c5723961aad6427ddbed8602643e890fd2b1e73687feb05712", "name": "AstralProfits", "index": 479}
2022-09-08T14:44:25.010024Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "8142a83ff8c66aab2361f6989c9f78b3b9c6e2c1356784aff6e8a0a37b6c740b", "name": "AlfaValidation", "index": 48}
2022-09-08T14:44:25.010044Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "f3249ff651d90cb9888dc2f7476f39376f7f5d480349931b62ef9f94c1df13ca", "name": "AbrahamLincoln", "index": 480}
2022-09-08T14:44:25.010056Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "6c11c15c7843537834df86912d4877fe0243f3adc41e464a3d233828046551bb", "name": "Lich", "index": 481}
2022-09-08T14:44:25.010067Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "f35164151dd92d7c5245d720f722bc3d14e4e8699c759b8e88b0a0994ca32d0b", "name": "Kiralove", "index": 482}
2022-09-08T14:44:25.010077Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "325b61eac574747b849788f93d6802a3ee9acc1dcede5ec3be14d70ca28070d7", "name": "Venoic", "index": 483}
2022-09-08T14:44:25.010092Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "0f5d3cb71f92444b3190723cda34aeeabb5e37513f8adf3202ad18ed07ebedc9", "name": "Ortiz", "index": 484}
2022-09-08T14:44:25.010103Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "5f1202e99b9432dd7951d1150ac4c24340c1a9bc0d10f733ab3260112b81c7eb", "name": "shikkiy", "index": 485}
2022-09-08T14:44:25.010113Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "3bb2a8f919b639698b7e8783e223580209bbdd7dd557cea37a01c2982ba828df", "name": "brasco", "index": 486}
2022-09-08T14:44:25.010128Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "35867910f2a0b219d7949401b1af9d6f017353c7e43d44fda071db70a9aece4f", "name": "ssvnil2", "index": 487}
2022-09-08T14:44:25.010139Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "3bb2a8f919b639698b7e8783e223580209bbdd7dd557cea37a01c2982ba828df", "name": "brasco03", "index": 488}
2022-09-08T14:44:25.010149Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "c93e3e7982560fdbb3acc9c1af96b48ba48ea6f8afbdf829c4f3d01284a777f8", "name": "DmitryK", "index": 489}
2022-09-08T14:44:25.010167Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "33bb764530b70e4ee77946ca4144383566d099fb0279d587c4019404beb9519e", "name": "AlonSSV", "index": 49}
2022-09-08T14:44:25.010177Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "ae4d0311492d297f385a7512fc1942f0a44f9a764cb7a38b161251433ee89e60", "name": "dummy", "index": 490}
2022-09-08T14:44:25.010192Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "c93e3e7982560fdbb3acc9c1af96b48ba48ea6f8afbdf829c4f3d01284a777f8", "name": "dumm4y", "index": 491}
2022-09-08T14:44:25.010202Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "ae4d0311492d297f385a7512fc1942f0a44f9a764cb7a38b161251433ee89e60", "name": "DmitryK", "index": 492}
2022-09-08T14:44:25.010212Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "5464fad17b3da7f602e022e5bc055e4321f3e52e99b7eafff645c8bb171911fc", "name": "bubo", "index": 493}
2022-09-08T14:44:25.010223Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "3c27fb72d8fb606229a776a216ee7753627444b7f76f9f9c31e4c7458c81c756", "name": "LEV", "index": 494}
2022-09-08T14:44:25.010239Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "aa158644cedb28756f4c563023d9fac6b28fbbc6d66cbd871ff55a934935dd8e", "name": "Fractalm", "index": 495}
2022-09-08T14:44:25.010267Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "7aca20c8ab01b70114e5f8ec7186281126c1dd89a0979bae931fae9b4b866ff4", "name": "CryptoValet00", "index": 496}
2022-09-08T14:44:25.010280Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "3d9b4d2e5e14c9d3e8c104033c4023f091a98cf9324a7d7487c82c57602acb8d", "name": "vanthuc2", "index": 497}
2022-09-08T14:44:25.010291Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "ba09c4e784bfce11d2163dce2724caf3d6bb52d635a251f60622c0843a222bbb", "name": "Svv1", "index": 498}
2022-09-08T14:44:25.010301Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "e8a76236a39cc935b002e7cdc1f1248c9dd065a3e9ae9db24bde259e1bc48a4f", "name": "Amir", "index": 499}
2022-09-08T14:44:25.010312Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "c96ea21b388b53f1a26b348470b88633a92f3385c19558444c4433d18c0144d2", "name": "TestOperator1", "index": 5}
2022-09-08T14:44:25.010322Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "47ebcee3ada1ace186c9674c41da31dba324da8672d4d929a22ce7cded26f547", "name": "Stardust", "index": 50}
2022-09-08T14:44:25.010332Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "c0ec6157c5d403f5ad9f588a9762c022b0d216084764142a1165a13efdb0e660", "name": "thonguyen", "index": 500}
2022-09-08T14:44:25.010343Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "10fedd8b084b55697d26d06a60ca7299f4a4ccdc13b0c4625d3d873dcfa7fd06", "name": "Stakin", "index": 51}
2022-09-08T14:44:25.010354Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "b7637f876a020468eb7012211e60a3a88339a482c3cb37f3dbf178fb3d02a7ac", "name": "ChainodeTech", "index": 52}
2022-09-08T14:44:25.010365Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "f8ddc65c503c72c81bc12f6bc9965e3c2c3c0378b96ba0ea098faa67fc856baf", "name": "Stakely", "index": 53}
2022-09-08T14:44:25.010393Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "2a7f86c16402af54b00ae8c7f7f4ae0fa0bc6d5a04561f6f4feaef4ad30177d6", "name": "DSRV", "index": 54}
2022-09-08T14:44:25.010408Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "a1d9e31db353271388683a70dab0808a89578b82fcdbe391df8c1b9a4d30e52d", "name": "Stereum001", "index": 55}
2022-09-08T14:44:25.010422Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "a1d9e31db353271388683a70dab0808a89578b82fcdbe391df8c1b9a4d30e52d", "name": "Stereum001", "index": 56}
2022-09-08T14:44:25.010433Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "8c4f551f955b325f731eb38a6591c06fd1bcd67a1f210a0eff1db9d47bf66d0f", "name": "StakeWithUs", "index": 57}
2022-09-08T14:44:25.010473Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "3d846cc6feb6e5bc11809277aa6684381cc639611634a1e460de67b61f2b4efd", "name": "StakeWise", "index": 58}
2022-09-08T14:44:25.010485Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "fc52c25bab3cc8e238fcc92359fe3744db8c42a627f7dc4d4d71c570aeaba9da", "name": "ValidBlocks", "index": 59}
2022-09-08T14:44:25.010496Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "c96ea21b388b53f1a26b348470b88633a92f3385c19558444c4433d18c0144d2", "name": "TestOperator2", "index": 6}
2022-09-08T14:44:25.010508Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "39c3899d332a34b3826b7c2512f79035e5838ce60d47f3c450b619fae2407e34", "name": "AlonEU", "index": 60}
2022-09-08T14:44:25.010519Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "7990aa26f3e40d816d1433f2fd9d50bacaa6fe73c240b97b1b64634b85cdd795", "name": "AlonAsia", "index": 61}
2022-09-08T14:44:25.010534Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "dc62748b02c0836d5724bac702c22a3322fecd6864018dee4c20b6cb458dc0f7", "name": "CryptoManufakturEU", "index": 62}
2022-09-08T14:44:25.010547Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "e3b6898d94e71012c228095055f2fc45e3ff59399fc05f29287741ab33cfdeef", "name": "anvil", "index": 63}
2022-09-08T14:44:25.010558Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "c347135aeb29fb80d4c3b10419307b94271c055524c63ad7fc2d3c7db6b1be95", "name": "DAppNodemgarciate", "index": 64}
2022-09-08T14:44:25.010570Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "383a2e4dcea02e37f6ef4fb0b7b57caf98fbfb970b7cd12a235eff15b578142a", "name": "DELIGHT", "index": 65}
2022-09-08T14:44:25.010586Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "2a719dce9cead11a7bcfb8c3d38323b92f3dfe844398abde8d33259993754a73", "name": "DAppNode", "index": 66}
2022-09-08T14:44:25.010598Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "22eb328b5faf93bc3666ccfb0258f15a58fad3bb09cf21e0d5d90347a42b6be0", "name": "DAppNodeOperator", "index": 67}
2022-09-08T14:44:25.010645Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "51fa0cdcddfb17ce515550bb5f27cf052aa076243e7631ca768c9cf624998124", "name": "LionStake", "index": 68}
2022-09-08T14:44:25.010674Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "4e8dd31e187b03f906dc2dea4fb9fd6d260489a1bca56ccf596fc1371576bc35", "name": "LionStakeSSV", "index": 69}
2022-09-08T14:44:25.010685Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "97e3cfb61d4c8416cbfaea768ddf863dd5bb5f5b10266f837215d844ae235f11", "name": "TestOperator2", "index": 7}
2022-09-08T14:44:25.010720Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "d65f932447aae4c8a497127f634a0bb6513cfd75e152b164146d3e0360e60e1f", "name": "FluffyPonySSV", "index": 70}
2022-09-08T14:44:25.010733Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "9a1f6a90f678938659ec28b3d15a134d67da116b612749507abe828049dfdde6", "name": "MalinaOperator", "index": 71}
2022-09-08T14:44:25.010745Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "6fe9c6f446c20e4e2a96ce2acd7e9c208b2f156116893bffa772845a90ea78e2", "name": "Cryptotiger", "index": 72}
2022-09-08T14:44:25.010774Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "33ed9b0fe34a0e7bb871db3724a99b60aba57ec9e26bf3c27a553cbf4781fc4e", "name": "Stereum002", "index": 73}
2022-09-08T14:44:25.010785Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "95e5107f3f2fadec46cff139a4fa6f6b5a944cb98ec04f89fbc40f4da2b36fef", "name": "VanEckStaking", "index": 74}
2022-09-08T14:44:25.010796Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "a367e55ce2da67e3de04327f81160120a12b145c0e8f35a9ad73202b6d5b7c0a", "name": "InactiveOperatorTest", "index": 75}
2022-09-08T14:44:25.010812Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "a367e55ce2da67e3de04327f81160120a12b145c0e8f35a9ad73202b6d5b7c0a", "name": "TestInactiveOperator", "index": 76}
2022-09-08T14:44:25.010834Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "1c15974c8c9e7370c08674d5145f37817b5e59c6ec60951d17931490617b81de", "name": "trustednode", "index": 77}
2022-09-08T14:44:25.010845Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "465bee03d4c0515f84dd8827d734304032682da13b705254665e0e398251a416", "name": "Cryptotiger", "index": 78}
2022-09-08T14:44:25.010857Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "465bee03d4c0515f84dd8827d734304032682da13b705254665e0e398251a416", "name": "Crypttotiger", "index": 79}
2022-09-08T14:44:25.010891Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "f34e51673a0df48b20f06fee1dff8fb5371110ca9e9d35c75b9a0ec9d3a3ad6e", "name": "CryptoManufakturUS", "index": 8}
2022-09-08T14:44:25.010902Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "1c15974c8c9e7370c08674d5145f37817b5e59c6ec60951d17931490617b81de", "name": "trustednode", "index": 80}
2022-09-08T14:44:25.010912Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "465bee03d4c0515f84dd8827d734304032682da13b705254665e0e398251a416", "name": "Cryptotiger", "index": 81}
2022-09-08T14:44:25.010942Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "3f907cd697d0a8b66c5f720e75f55ff44f3050f792ff5e95f635bf82f398f320", "name": "TrustedNode", "index": 82}
2022-09-08T14:44:25.010952Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "d388137ba8cc9a537c1b3d278c08d08cd1b404f8d58d22db552d05030eee4672", "name": "ChainLayer", "index": 83}
2022-09-08T14:44:25.010963Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "34e81bc6ace51f77ddb9945744702dc8c0b540844c7335cfb2ecbcc0aeda9da2", "name": "geoalf", "index": 84}
2022-09-08T14:44:25.010976Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "8b03c48be73f40258e86993bbb2ce255941e3dbc18acc273da077b9ac4cf8369", "name": "Farm", "index": 85}
2022-09-08T14:44:25.010988Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "8b03c48be73f40258e86993bbb2ce255941e3dbc18acc273da077b9ac4cf8369", "name": "FarmSSV", "index": 86}
2022-09-08T14:44:25.011023Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "898c25af3d13e521f4b618b34cbae3d545bd842e76572c6e2f6d3f3a4e904afa", "name": "ZIM", "index": 87}
2022-09-08T14:44:25.011040Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "4365406f0b96e8eddd7e93d211fc903331529093b97b3bea3aa403677b24b196", "name": "StakeValid", "index": 88}
2022-09-08T14:44:25.011069Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "378ab60b29820af037f44a7c2591329c8aeca1f3f30ea1ada60ce4098dcbe065", "name": "Juli369", "index": 89}
2022-09-08T14:44:25.011104Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "9b980a4299f26e43ecbb1d636ef98b77a8be7c8b11e6a2afa840fd6333784ba6", "name": "0NEinfraNA", "index": 9}
2022-09-08T14:44:25.011116Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "a367e55ce2da67e3de04327f81160120a12b145c0e8f35a9ad73202b6d5b7c0a", "name": "TestingOperator", "index": 90}
2022-09-08T14:44:25.011128Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "ec55386764032150e708e0525344592965d83b7944819a9bf634bf57b2a0b38b", "name": "blockscape", "index": 91}
2022-09-08T14:44:25.011139Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "591ed14c81d045bdaf08d9c586d87e321218fd277a3f9e93cdea2252be378543", "name": "TestingOperator", "index": 92}
2022-09-08T14:44:25.011150Z	[35mDEBUG[0m	exporter/metrics.go:32	report operator	{"app": "SSV-Node:v0.2.1-rc.5-112-g788b6491", "component": "operatorNode", "pkHash": "3067410f11ccfbf8bf2f5b86f151ed2802e19b264ee66d4f4e4ff85267155163", "name": "MalinaOperator", "index": 93}
